date,actual_sales,predicted_sales,error,abs_error,ape
2019-04-01,13049.274921417751,12991.5205,57.7544136052511,57.7544136052511,0.44258714720201725
2019-04-01,339.858014098,359.69113,-19.833117493796863,19.833117493796863,5.835706874953336
2019-04-01,2261.946636904,2328.709,-66.76234747099988,66.76234747099988,2.9515438773736804
2019-04-01,1530.713626809,1521.4824,9.231204934000061,9.231204934000061,0.6030654442688852
2019-04-01,942.614244366,942.81976,-0.2055188175937701,0.2055188175937701,0.02180306724857543
2019-04-01,3467.384105524,3484.7207,-17.336597600999994,17.336597600999994,0.4999906867364509
2019-04-01,13049.274921417751,13043.974,5.301288605251102,5.301288605251102,0.04062515838753697
2019-04-01,1205.43746862,1110.2533,95.18417272156239,95.18417272156239,7.896234786075667
2019-04-01,5424.107025059,5626.075,-201.96817025349992,201.96817025349992,3.7235284871854653
2019-04-01,12941.432739404,13029.329,-87.89636215850078,87.89636215850078,0.6791857124974613
2019-04-01,323.325187126,339.99622,-16.671028694312497,16.671028694312497,5.156118161563388
2019-04-01,260.298136848,230.5558,29.74233545639845,29.74233545639845,11.426257527831005
2019-04-01,352.165089443,363.17062,-11.005534336296876,11.005534336296876,3.1251065668387854
2019-04-01,1218.056783018,1147.2731,70.78371172893753,70.78371172893753,5.811199667847629
2019-04-01,13049.274921417751,13043.974,5.301288605251102,5.301288605251102,0.04062515838753697
2019-04-01,4402.24131271,4691.8687,-289.6273396337501,289.6273396337501,6.579088220301508
2019-04-01,892.875051004,811.0006,81.87444065243756,81.87444065243756,9.169753434186925
2019-04-01,520.275158167,502.21948,18.055675745124972,18.055675745124972,3.4704089675812253
2019-04-01,698.929319863,820.8452,-121.91589498074995,121.91589498074995,17.443236607193295
2019-04-01,1402.5183582,1667.5668,-265.04841426093753,265.04841426093753,18.898035288543543
2019-04-01,6065.743119837,5886.5693,179.17378389950045,179.17378389950045,2.9538636958354285
2019-04-01,2586.072033585,2336.0745,249.9975706943751,249.9975706943751,9.66707684270536
2019-04-01,13049.274921417751,13043.974,5.301288605251102,5.301288605251102,0.04062515838753697
2019-04-01,13049.274921417751,13043.974,5.301288605251102,5.301288605251102,0.04062515838753697
2019-04-01,485.754652583,542.5125,-56.757859624031255,56.757859624031255,11.684470611289337
2019-04-01,122.155314836,138.1838,-16.028492537046873,16.028492537046873,13.121404139120738
2019-04-01,208.733396781,177.73854,30.994856131585948,30.994856131585948,14.84901630959673
2019-04-01,632.767558466,686.0618,-53.29427014728128,53.29427014728128,8.422408739866663
2019-04-01,3804.25947744,3583.6685,220.59102040874996,220.59102040874996,5.798527196078441
2019-05-01,753.930386081,699.3719,54.5584988739688,54.5584988739688,7.23654330442482
2019-05-01,216.287058273,220.84134,-4.554280838328111,4.554280838328111,2.1056649781512333
2019-05-01,223.340994979,212.2938,11.047202254390612,11.047202254390612,4.946338783629644
2019-05-01,1784.754576687,1605.226,179.52862453856255,179.52862453856255,10.059009058366867
2019-05-01,2164.264921064,2277.3276,-113.06271565474981,113.06271565474981,5.224070055119023
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,526.005796244,468.54437,57.4614236854062,57.4614236854062,10.924104657347044
2019-05-01,274.907589834,336.48843,-61.580844003890604,61.580844003890604,22.40056160001822
2019-05-01,5878.468845041,5930.8384,-52.36953386524965,52.36953386524965,0.8908703141197712
2019-05-01,5597.901697962,5655.808,-57.90640750674993,57.90640750674993,1.034430589015731
2019-05-01,137.67998528,163.248,-25.5680158186328,25.5680158186328,18.57061196413922
2019-05-01,5175.58000759,5577.9087,-402.3286838162503,402.3286838162503,7.773596065102546
2019-05-01,224.785086382,224.74118,0.043905962078127914,0.043905962078127914,0.019532417735006705
2019-05-01,546.231449574,512.6807,33.5507244763437,33.5507244763437,6.142217644646706
2019-05-01,1627.938936237,1683.2838,-55.34487723956249,55.34487723956249,3.3996900011183975
2019-05-01,3871.987249597,3844.9175,27.069769128249845,27.069769128249845,0.699118240409167
2019-05-01,1330.853593269,1520.5853,-189.73173387943757,189.73173387943757,14.256394154776714
2019-05-01,2439.172510898,2825.9753,-386.8028308988751,386.8028308988751,15.85795302180044
2019-05-01,2748.717784616,2997.541,-248.8232310090002,248.8232310090002,9.052338235726197
2019-05-01,9826.52280827,11120.972,-1294.4488714175004,1294.4488714175004,13.1730103992441
2019-05-01,7817.42867417,8048.114,-230.6850953612502,230.6850953612502,2.950907580691713
2019-05-01,2734.556556243,2906.2422,-171.68563125699984,171.68563125699984,6.278371930726431
2019-05-01,6720.119847277,6101.947,618.1730699332502,618.1730699332502,9.198839960923236
2019-05-01,240.019802252,249.91705,-9.897250970656245,9.897250970656245,4.123514342481204
2019-05-01,7744.586961515,8157.7007,-413.11372207874956,413.11372207874956,5.334225364523972
2019-05-01,394.394400396,460.11246,-65.71805687939064,65.71805687939064,16.663029904431973
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,1834.376668671,1917.3289,-82.95218875087494,82.95218875087494,4.522091354932765
2019-05-01,862.100256788,833.9944,28.105872022375024,28.105872022375024,3.2601628176160684
2019-05-01,772.486314193,740.86957,31.61674632190625,31.61674632190625,4.092855205458959
2019-05-01,1369.663662389,1401.3135,-31.64981417350009,31.64981417350009,2.3107727132291536
2019-05-01,436.817526745,488.36334,-51.54581554015624,51.54581554015624,11.800308454712493
2019-05-01,192.550555867,211.21146,-18.66090043182811,18.66090043182811,9.691429010839995
2019-05-01,1193.398898979,1166.2916,27.107273002437523,27.107273002437523,2.2714343900961254
2019-05-01,13049.274921417751,13044.197,5.077655792751102,5.077655792751102,0.03891140177004897
2019-05-01,306.95952514,357.10254,-50.14301392250002,50.14301392250002,16.335382946540097
2019-05-01,13049.274921417751,13002.862,46.4126167302511,46.4126167302511,0.3556719971779747
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,331.298642191,315.02386,16.27477744490625,16.27477744490625,4.912418999750542
2019-05-01,465.803141008,572.51276,-106.70961533965624,106.70961533965624,22.908736748476226
2019-05-01,1572.606669761,1794.616,-222.00929703587508,222.00929703587508,14.117280646508728
2019-05-01,12671.107952768,13048.42,-377.31196910700055,377.31196910700055,2.977734626785946
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,6460.00195475,6914.3,-454.29784993750036,454.29784993750036,7.032472329260797
2019-05-01,323.9588894,350.88547,-26.9265781292969,26.9265781292969,8.311726892003879
2019-05-01,3331.374990059,3554.954,-223.57911150349992,223.57911150349992,6.711316263424918
2019-05-01,1114.95404177,1193.8088,-78.854796120625,78.854796120625,7.072470538376835
2019-05-01,2330.944866103,2364.5676,-33.622760850124905,33.622760850124905,1.442452000434367
2019-05-01,158.554272126,167.64348,-9.089206267554687,9.089206267554687,5.73255210703605
2019-05-01,3797.178131067,4337.2627,-540.0845642455001,540.0845642455001,14.223313882136402
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,3752.483385607,3524.3862,228.09715513824995,228.09715513824995,6.078565357894398
2019-05-01,1357.42671942,1687.5732,-330.1465227675001,330.1465227675001,24.32149876264148
2019-05-01,13049.274921417751,13044.388,4.887226105251102,4.887226105251102,0.037452089366511135
2019-05-01,2087.23267291,2052.6372,34.59546587875002,34.59546587875002,1.6574800848875821
2019-05-01,409.602157599,451.6755,-42.073348992796866,42.073348992796866,10.271759611673389
2019-05-01,5947.633533084,5549.4834,398.1501346465002,398.1501346465002,6.6942613802913495
2019-05-01,2884.139291823,3028.4575,-144.3182277082501,144.3182277082501,5.003857758098423
2019-05-01,986.027873823,1257.3434,-271.31550996606245,271.31550996606245,27.51600813414386
2019-05-01,766.32446723,893.1402,-126.81573052390627,126.81573052390627,16.54856864772981
2019-05-01,467.522101516,559.82367,-92.30156791759373,92.30156791759373,19.742717535340923
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,10836.731284098,11676.757,-840.0255518395006,840.0255518395006,7.751650657538849
2019-05-01,1852.272711503,1716.1136,136.15906404206248,136.15906404206248,7.350918857492543
2019-05-01,6171.980291754,6293.53,-121.54949340224994,121.54949340224994,1.9693759159381092
2019-05-01,665.329714953,588.24097,77.088748156125,77.088748156125,11.586548206639273
2019-05-01,337.516972627,347.90265,-10.385676298781277,10.385676298781277,3.077082677634347
2019-05-01,215.899551499,214.0185,1.8810578466562617,1.8810578466562617,0.8712652868410309
2019-05-01,1028.14722425,1075.5752,-47.42797106250009,47.42797106250009,4.612955221184131
2019-05-01,3642.831158659,4108.1045,-465.2733335285002,465.2733335285002,12.772300259443723
2019-05-01,3753.924395671,3883.2852,-129.36076057899982,129.36076057899982,3.446014009450424
2019-05-01,430.954937075,465.90872,-34.95378484882815,34.95378484882815,8.110774895878516
2019-05-01,322.945318369,320.2947,2.650610117046881,2.650610117046881,0.8207612763775296
2019-05-01,2559.830423156,2621.8533,-62.02284832837495,62.02284832837495,2.4229280098916606
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,1514.997421388,1460.8057,54.19175732550002,54.19175732550002,3.577019773132748
2019-05-01,4511.192949083,4886.8076,-375.6146681045002,375.6146681045002,8.326282478803133
2019-05-01,2790.607170016,3046.4414,-255.83423623399995,255.83423623399995,9.16769078008687
2019-05-01,3285.197173639,3343.066,-57.868744329749916,57.868744329749916,1.7614998817757088
2019-05-01,4922.313077926,4693.78,228.53329276975,228.53329276975,4.642802868322259
2019-05-01,840.533552328,841.48676,-0.9532030430937084,0.9532030430937084,0.11340452031375205
2019-05-01,250.672123869,213.23216,37.43996139341405,37.43996139341405,14.935829646929545
2019-05-01,4716.665054563,4980.1333,-263.46824621825,263.46824621825,5.5859011223060095
2019-05-01,10316.38099051,11260.773,-944.3924469899994,944.3924469899994,9.154299825285072
2019-05-01,1868.882138037,2158.391,-289.50897524425,289.50897524425,15.491023716901633
2019-05-01,4323.135847713,4552.547,-229.41102728700025,229.41102728700025,5.306588443394902
2019-05-01,563.356964469,611.13074,-47.77377283568751,47.77377283568751,8.480195657245021
2019-05-01,257.355104567,248.95169,8.403413893171887,8.403413893171887,3.265299092205935
2019-05-01,726.968937553,737.7676,-10.798640571999954,10.798640571999954,1.4854335603868456
2019-05-01,4269.941642263,4152.033,117.90843913800018,117.90843913800018,2.761359498944126
2019-05-01,114.014674189,121.85712,-7.842442510218746,7.842442510218746,6.878450134601512
2019-05-01,1091.205676197,1087.6221,3.5836058845000025,3.5836058845000025,0.3284079218676131
2019-05-01,1390.4676337,1492.6803,-102.21266415156242,102.21266415156242,7.350956014673786
2019-05-01,1184.562604819,1217.7324,-33.169817056000056,33.169817056000056,2.800174251749942
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,246.287620641,253.98286,-7.695243738882823,7.695243738882823,3.1244947345931604
2019-05-01,1358.00562017,1543.9774,-185.97179682218757,185.97179682218757,13.69447917298803
2019-05-01,2606.203097584,2418.366,187.8371307871248,187.8371307871248,7.207309781852897
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,6824.890081449,6349.7153,475.1747494177498,475.1747494177498,6.9623795218232285
2019-05-01,1599.881061058,1709.6261,-109.74503757481261,109.74503757481261,6.8595747675291765
2019-05-01,3710.491643251,4236.5576,-526.0659739365001,526.0659739365001,14.177797028416967
2019-05-01,6578.012746491,6921.012,-342.99946054024986,342.99946054024986,5.214332561505309
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,737.133250808,693.49786,43.63538703846871,43.63538703846871,5.919606392824946
2019-05-01,6659.340039406,7362.557,-703.21708950025,703.21708950025,10.55986156794864
2019-05-01,2450.178205014,2340.1926,109.98557806087501,109.98557806087501,4.488880761236164
2019-05-01,4271.225846389,4463.528,-192.30198564224975,192.30198564224975,4.5022668563599035
2019-05-01,1000.351235892,978.11487,22.236367727937477,22.236367727937477,2.2228560259746772
2019-05-01,1011.739159175,884.66925,127.0699086867188,127.0699086867188,12.559552285228841
2019-05-01,4945.569695648,5341.8545,-396.28479653950035,396.28479653950035,8.012925121411651
2019-05-01,415.318456239,430.8915,-15.573053770765625,15.573053770765625,3.749665717192189
2019-05-01,4860.447669691,5026.9785,-166.53084593400035,166.53084593400035,3.4262450138587224
2019-05-01,2340.827980862,2702.569,-361.741110934875,361.741110934875,15.45355378064412
2019-05-01,3881.490865783,4513.9062,-632.4153842169999,632.4153842169999,16.293105048681465
2019-05-01,6087.756830641,6078.1816,9.575190016000306,9.575190016000306,0.15728601326199987
2019-05-01,13049.274921417751,12992.526,56.7485542302511,56.7485542302511,0.43487898424999694
2019-05-01,503.258262212,491.3762,11.882072026453102,11.882072026453102,2.3610287040747524
2019-05-01,434.376746565,537.20496,-102.82820948968748,102.82820948968748,23.67258613699762
2019-05-01,918.521790875,858.1303,60.391480816406215,60.391480816406215,6.574855535966788
2019-05-01,620.364038147,751.0256,-130.66153558346878,130.66153558346878,21.062074451276867
2019-05-01,599.791711987,564.3866,35.405115307312485,35.405115307312485,5.902901724003793
2019-05-01,836.263589646,964.52954,-128.265951369625,128.265951369625,15.337981105206486
2019-05-01,2170.243131869,2214.1326,-43.88943649037492,43.88943649037492,2.0223280906124836
2019-05-01,6624.029775191,6912.0815,-288.0517677777498,288.0517677777498,4.348588058232935
2019-05-01,2501.754233736,2377.7546,123.99959506412506,123.99959506412506,4.956505854651837
2019-05-01,2320.024009551,2758.3672,-438.34317794900016,438.34317794900016,18.89390696580911
2019-05-01,7495.527945178,7948.4307,-452.90271888450025,452.90271888450025,6.042305788158128
2019-05-01,1404.091492776,1578.6145,-174.523009177125,174.523009177125,12.42960377404461
2019-05-01,422.07178881,411.2895,10.782299063906237,10.782299063906237,2.5546125919256832
2019-05-01,3274.72358086,3380.4546,-105.73100898375014,105.73100898375014,3.2287002665422935
2019-05-01,4121.460763286,4516.3247,-394.86394374525025,394.86394374525025,9.5806794344059
2019-05-01,471.945842825,509.3337,-37.387866891796875,37.387866891796875,7.922067216017516
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,1167.110068996,1251.831,-84.72098569149989,84.72098569149989,7.259039909096204
2019-05-01,331.513520524,367.10812,-35.594603255296875,35.594603255296875,10.736998961319888
2019-05-01,5175.462915175,5081.854,93.60891126874958,93.60891126874958,1.8087060578538479
2019-05-01,1026.128077229,1117.3207,-91.19260148193757,91.19260148193757,8.887058399980436
2019-05-01,7506.407781278,7539.01,-32.601984347000325,32.601984347000325,0.43432205253109357
2019-05-01,12494.012781715,12809.199,-315.18643703499947,315.18643703499947,2.5226998126356577
2019-05-01,451.141871514,676.0368,-224.89493268521875,224.89493268521875,49.85015731979995
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,3154.132683684,3237.436,-83.30335147225014,83.30335147225014,2.6410858332995852
2019-05-01,190.895551174,209.32881,-18.433260471507822,18.433260471507822,9.656202231086061
2019-05-01,13049.274921417751,13042.098,7.177265167751102,7.177265167751102,0.05500125647572242
2019-05-01,628.39468773,652.25085,-23.856166762187513,23.856166762187513,3.796366714741819
2019-05-01,2724.336161356,2494.9907,229.34543869975005,229.34543869975005,8.418397184347345
2019-05-01,3578.119101727,4073.4617,-495.3425681948752,495.3425681948752,13.843657913896584
2019-06-01,2310.656315322,2851.6033,-540.946956162375,540.946956162375,23.41096564536002
2019-06-01,3581.104687401,4028.8713,-447.76665048962514,447.76665048962514,12.503590081154355
2019-06-01,536.039493813,526.31866,9.720829262218786,9.720829262218786,1.8134539291259653
2019-06-01,4326.592473838,4717.175,-390.58233084950007,390.58233084950007,9.027481400461674
2019-06-01,1611.960844302,1603.0461,8.914701723874941,8.914701723874941,0.5530346320375494
2019-06-01,854.560193543,824.30096,30.25922918753122,30.25922918753122,3.5409125555072594
2019-06-01,392.769311484,456.6791,-63.90979618201561,63.90979618201561,16.271585970030415
2019-06-01,13049.274921417751,13037.096,12.179218292751102,12.179218292751102,0.09333252894198261
2019-06-01,609.291869071,742.91425,-133.6223765344688,133.6223765344688,21.930766405631775
2019-06-01,2634.544284612,2422.6707,211.87363031512496,211.87363031512496,8.042135846895754
2019-06-01,1071.877242704,1021.74713,50.13011135634383,50.13011135634383,4.676851915419134
2019-06-01,480.042978314,519.34906,-39.30608174459377,39.30608174459377,8.188033888683055
2019-06-01,385.64425929,529.6797,-144.03542821000002,144.03542821000002,37.34929918966771
2019-06-01,6718.309249127,6954.723,-236.41389540425007,236.41389540425007,3.5189492867564933
2019-06-01,4257.257856058,4481.923,-224.66499550450044,224.66499550450044,5.277223111698679
2019-06-01,13049.274921417751,13055.9,-6.625469207248898,6.625469207248898,0.05077269999403972
2019-06-01,3460.945228371,3576.051,-115.10579701962479,115.10579701962479,3.325848559406496
2019-06-01,334.735235744,338.90582,-4.170587009906228,4.170587009906228,1.2459360606708951
